"user_id","yrsLessons"
119344,"4-6 years"
119348,"6-10 years"
119349,"6-10 years"
119351,"6-10 years"
119357,"2-4 years"
119365,"2-4 years"
119375,"2-4 years"
119383,"Less than a year"
119393,"4-6 years"
119404,"1-2 years"
119433,"2-4 years"
119444,"More than 10 years"
119448,"Less than a year"
119451,"2-4 years"
119452,"Less than a year"
119454,"2-4 years"
119455,"Less than a year"
119463,"More than 10 years"
119466,"More than 10 years"
119473,"4-6 years"
119486,"More than 10 years"
119505,"6-10 years"
119507,"2-4 years"
119519,"2-4 years"
119522,"4-6 years"
119528,"4-6 years"
119538,"Less than a year"
119542,"4-6 years"
119569,"4-6 years"
119570,"6-10 years"
119573,"6-10 years"
119577,"2-4 years"
119578,"1-2 years"
119586,"2-4 years"
119593,"1-2 years"
119597,"2-4 years"
119606,"2-4 years"
119612,"1-2 years"
119617,"2-4 years"
119630,"2-4 years"
119635,"4-6 years"
119636,"More than 10 years"
119638,"6-10 years"
119639,"More than 10 years"
119640,"2-4 years"
119642,"More than 10 years"
119649,"4-6 years"
119650,"1-2 years"
119655,"2-4 years"
119666,"More than 10 years"
119668,"6-10 years"
119680,"1-2 years"
119689,"2-4 years"
119690,"2-4 years"
119691,"1-2 years"
119703,"1-2 years"
119714,"More than 10 years"
119715,"6-10 years"
119725,"More than 10 years"
119734,"2-4 years"
119775,"1-2 years"
119786,"6-10 years"
119797,"4-6 years"
119801,"4-6 years"
119803,"4-6 years"
119819,"6-10 years"
119821,"Less than a year"
119829,"1-2 years"
119842,"6-10 years"
119844,"1-2 years"
119859,"2-4 years"
119866,"2-4 years"
119877,"More than 10 years"
119881,"1-2 years"
119890,"Less than a year"
119891,"6-10 years"
119893,"6-10 years"
119897,"4-6 years"
119901,"More than 10 years"
119938,"6-10 years"
119942,"6-10 years"
119951,"6-10 years"
119954,"1-2 years"
119956,"4-6 years"
119958,"More than 10 years"
119980,"More than 10 years"
119984,"1-2 years"
119986,"More than 10 years"
119987,"2-4 years"
119988,"4-6 years"
119991,"More than 10 years"
119995,"6-10 years"
120025,"4-6 years"
120027,"4-6 years"
120034,"Less than a year"
120038,"Less than a year"
120047,"6-10 years"
120055,"6-10 years"
120071,"Less than a year"
120072,"6-10 years"
120076,"More than 10 years"
120079,"Less than a year"
120085,"6-10 years"
120088,"4-6 years"
120094,"More than 10 years"
120095,"More than 10 years"
120097,"Less than a year"
120099,"More than 10 years"
120128,"2-4 years"
120140,"1-2 years"
120141,"2-4 years"
120153,"4-6 years"
120155,"More than 10 years"
120191,"More than 10 years"
120198,"2-4 years"
120209,"More than 10 years"
120213,"2-4 years"
120215,"6-10 years"
120233,"Less than a year"
120234,"4-6 years"
120235,"More than 10 years"
120242,"More than 10 years"
120254,"6-10 years"
120259,"4-6 years"
120260,"6-10 years"
120262,"6-10 years"
120269,"2-4 years"
120271,"2-4 years"
120276,"Less than a year"
120282,"More than 10 years"
120289,"Less than a year"
120295,"1-2 years"
120300,"1-2 years"
120306,"6-10 years"
120324,"4-6 years"
120336,"4-6 years"
120344,"2-4 years"
120346,"Less than a year"
120348,"1-2 years"
120375,"More than 10 years"
120382,"4-6 years"
120401,"6-10 years"
120408,"4-6 years"
120411,"6-10 years"
120416,"4-6 years"
120420,"2-4 years"
120421,"6-10 years"
120425,"1-2 years"
120441,"1-2 years"
120452,"Less than a year"
120453,"1-2 years"
120455,"2-4 years"
120477,"4-6 years"
120483,"Less than a year"
120486,"2-4 years"
120487,"6-10 years"
120500,"6-10 years"
120505,"6-10 years"
120513,"6-10 years"
120520,"More than 10 years"
120522,"6-10 years"
120524,"6-10 years"
120525,"4-6 years"
120528,"6-10 years"
120535,"4-6 years"
120541,"4-6 years"
120547,"4-6 years"
120549,"6-10 years"
120557,"2-4 years"
120563,"6-10 years"
120564,"4-6 years"
120567,"6-10 years"
120568,"1-2 years"
120569,"4-6 years"
120573,"2-4 years"
120577,"4-6 years"
120593,"Less than a year"
120597,"1-2 years"
120601,"More than 10 years"
120616,"2-4 years"
120618,"Less than a year"
120631,"1-2 years"
120639,"1-2 years"
120658,"More than 10 years"
120664,"6-10 years"
120672,"More than 10 years"
120676,"Less than a year"
120678,"4-6 years"
120700,"1-2 years"
120712,"2-4 years"
120713,"4-6 years"
120737,"4-6 years"
120748,"4-6 years"
120763,"1-2 years"
120769,"Less than a year"
120775,"Less than a year"
120783,"More than 10 years"
120786,"1-2 years"
120791,"4-6 years"
120793,"More than 10 years"
120800,"6-10 years"
120813,"4-6 years"
120825,"1-2 years"
120828,"Less than a year"
120835,"2-4 years"
120840,"More than 10 years"
120853,"4-6 years"
120856,"More than 10 years"
120869,"More than 10 years"
120878,"4-6 years"
120890,"6-10 years"
120902,"More than 10 years"
120923,"More than 10 years"
120931,"4-6 years"
120933,"More than 10 years"
120936,"6-10 years"
120946,"More than 10 years"
120951,"6-10 years"
120955,"6-10 years"
120956,"6-10 years"
120962,"4-6 years"
120983,"1-2 years"
120992,"1-2 years"
121004,"6-10 years"
121009,"More than 10 years"
121013,"4-6 years"
121018,"1-2 years"
121019,"1-2 years"
121021,"6-10 years"
121024,"More than 10 years"
121038,"Less than a year"
121041,"4-6 years"
121042,"6-10 years"
121045,"6-10 years"
121053,"Less than a year"
121057,"6-10 years"
121068,"1-2 years"
121087,"2-4 years"
121095,"Less than a year"
121108,"More than 10 years"
121120,"Less than a year"
121136,"4-6 years"
121149,"Less than a year"
121158,"2-4 years"
121164,"1-2 years"
121165,"6-10 years"
121166,"More than 10 years"
121183,"1-2 years"
121189,"Less than a year"
121192,"More than 10 years"
121218,"6-10 years"
121254,"More than 10 years"
121257,"2-4 years"
121261,"Less than a year"
121270,"4-6 years"
121288,"2-4 years"
121298,"2-4 years"
121304,"More than 10 years"
121310,"6-10 years"
121313,"More than 10 years"
121324,"6-10 years"
121325,"4-6 years"
121326,"4-6 years"
121332,"2-4 years"
121337,"More than 10 years"
121341,"Less than a year"
121343,"More than 10 years"
121350,"More than 10 years"
121366,"More than 10 years"
121368,"2-4 years"
121371,"6-10 years"
121378,"1-2 years"
121400,"6-10 years"
121401,"2-4 years"
121408,"More than 10 years"
121409,"Less than a year"
121411,"More than 10 years"
121422,"4-6 years"
121453,"6-10 years"
121456,"1-2 years"
121458,"1-2 years"
121511,"1-2 years"
121521,"More than 10 years"
121536,"More than 10 years"
121537,"1-2 years"
121544,"More than 10 years"
121545,"2-4 years"
121555,"2-4 years"
121556,"6-10 years"
121559,"1-2 years"
121560,"Less than a year"
121570,"1-2 years"
121580,"2-4 years"
121589,"6-10 years"
121593,"More than 10 years"
121609,"4-6 years"
121615,"Less than a year"
121617,"4-6 years"
121620,"6-10 years"
121640,"More than 10 years"
121641,"4-6 years"
121642,"6-10 years"
121645,"Less than a year"
121648,"6-10 years"
121651,"2-4 years"
121652,"More than 10 years"
121663,"2-4 years"
121665,"2-4 years"
121672,"6-10 years"
121687,"1-2 years"
121688,"6-10 years"
121695,"4-6 years"
121705,"4-6 years"
121706,"Less than a year"
121719,"Less than a year"
121737,"6-10 years"
121749,"Less than a year"
121760,"1-2 years"
121762,"2-4 years"
121767,"More than 10 years"
121790,"More than 10 years"
121806,"Less than a year"
121815,"1-2 years"
121820,"Less than a year"
121832,"Less than a year"
121840,"Less than a year"
121844,"Less than a year"
121847,"2-4 years"
121865,"2-4 years"
121871,"Less than a year"
121885,"1-2 years"
121890,"4-6 years"
121901,"6-10 years"
121903,"Less than a year"
121905,"4-6 years"
121913,"Less than a year"
121932,"More than 10 years"
121956,"2-4 years"
121961,"6-10 years"
121966,"4-6 years"
121970,"6-10 years"
121975,"2-4 years"
121977,"More than 10 years"
121983,"More than 10 years"
121990,"2-4 years"
121996,"Less than a year"
122026,"2-4 years"
122035,"2-4 years"
122044,"6-10 years"
122045,"2-4 years"
122052,"1-2 years"
122056,"1-2 years"
122057,"2-4 years"
122062,"6-10 years"
122076,"Less than a year"
122077,"More than 10 years"
122079,"2-4 years"
122091,"2-4 years"
122107,"4-6 years"
122111,"6-10 years"
122128,"6-10 years"
122151,"Less than a year"
122156,"More than 10 years"
122173,"6-10 years"
122175,"1-2 years"
122182,"Less than a year"
122191,"1-2 years"
122199,"Less than a year"
122210,"4-6 years"
122220,"More than 10 years"
122241,"4-6 years"
122265,"4-6 years"
122282,"More than 10 years"
122290,"4-6 years"
122294,"2-4 years"
122316,"2-4 years"
122318,"6-10 years"
122320,"2-4 years"
122326,"2-4 years"
122340,"2-4 years"
122361,"Less than a year"
122367,"1-2 years"
122371,"More than 10 years"
122394,"Less than a year"
122396,"Less than a year"
122406,"2-4 years"
122411,"6-10 years"
122412,"2-4 years"
122419,"2-4 years"
122420,"Less than a year"
122421,"2-4 years"
122422,"2-4 years"
122432,"1-2 years"
122458,"Less than a year"
122480,"4-6 years"
122490,"6-10 years"
122499,"4-6 years"
122511,"1-2 years"
122518,"More than 10 years"
122520,"More than 10 years"
122523,"6-10 years"
122534,"6-10 years"
122537,"4-6 years"
122542,"2-4 years"
122543,"1-2 years"
122580,"4-6 years"
122585,"More than 10 years"
122593,"4-6 years"
122596,"2-4 years"
122630,"6-10 years"
122645,"6-10 years"
122650,"Less than a year"
122657,"4-6 years"
122663,"6-10 years"
122678,"Less than a year"
122683,"4-6 years"
122686,"1-2 years"
122689,"4-6 years"
122692,"6-10 years"
122693,"4-6 years"
122696,"4-6 years"
122698,"More than 10 years"
122703,"Less than a year"
122716,"Less than a year"
122724,"1-2 years"
122733,"4-6 years"
122749,"1-2 years"
122765,"4-6 years"
122766,"2-4 years"
122773,"2-4 years"
122792,"6-10 years"
122800,"6-10 years"
122810,"2-4 years"
122825,"More than 10 years"
122827,"1-2 years"
122830,"6-10 years"
122831,"Less than a year"
122833,"1-2 years"
122835,"2-4 years"
122839,"6-10 years"
122848,"6-10 years"
122849,"1-2 years"
122853,"Less than a year"
122869,"More than 10 years"
122870,"More than 10 years"
122871,"More than 10 years"
122884,"2-4 years"
122898,"6-10 years"
122902,"6-10 years"
122903,"6-10 years"
122905,"6-10 years"
122907,"6-10 years"
122911,"Less than a year"
122926,"More than 10 years"
122934,"1-2 years"
122944,"4-6 years"
122951,"6-10 years"
122958,"4-6 years"
122959,"1-2 years"
122964,"More than 10 years"
122968,"2-4 years"
122969,"Less than a year"
122977,"6-10 years"
122988,"6-10 years"
122995,"2-4 years"
123009,"Less than a year"
123027,"4-6 years"
123029,"2-4 years"
123032,"More than 10 years"
123037,"More than 10 years"
123039,"Less than a year"
123063,"1-2 years"
123066,"2-4 years"
123081,"6-10 years"
123083,"4-6 years"
123089,"Less than a year"
123091,"More than 10 years"
123101,"6-10 years"
123103,"More than 10 years"
123106,"Less than a year"
123108,"More than 10 years"
123116,"4-6 years"
123123,"6-10 years"
123137,"More than 10 years"
123142,"1-2 years"
123163,"2-4 years"
123167,"Less than a year"
123197,"1-2 years"
123198,"1-2 years"
123200,"1-2 years"
123201,"Less than a year"
123203,"4-6 years"
123237,"1-2 years"
123240,"Less than a year"
123241,"1-2 years"
123243,"Less than a year"
123244,"4-6 years"
123247,"Less than a year"
123257,"Less than a year"
123263,"6-10 years"
123264,"Less than a year"
123269,"6-10 years"
123281,"More than 10 years"
123285,"More than 10 years"
123296,"4-6 years"
123304,"6-10 years"
123315,"6-10 years"
123364,"1-2 years"
123366,"4-6 years"
123367,"Less than a year"
123380,"4-6 years"
123383,"4-6 years"
123390,"More than 10 years"
123400,"6-10 years"
123404,"1-2 years"
123408,"6-10 years"
123409,"4-6 years"
123416,"1-2 years"
123419,"More than 10 years"
123428,"Less than a year"
123432,"6-10 years"
123433,"Less than a year"
123450,"6-10 years"
123460,"More than 10 years"
123466,"1-2 years"
123468,"6-10 years"
123477,"4-6 years"
123482,"More than 10 years"
123496,"6-10 years"
123499,"Less than a year"
123508,"4-6 years"
123509,"Less than a year"
123517,"2-4 years"
123528,"Less than a year"
123536,"4-6 years"
123551,"4-6 years"
123553,"2-4 years"
123557,"1-2 years"
123560,"2-4 years"
123567,"4-6 years"
123568,"1-2 years"
123578,"1-2 years"
123591,"6-10 years"
123593,"More than 10 years"
123594,"1-2 years"
123599,"Less than a year"
123622,"More than 10 years"
123631,"More than 10 years"
123640,"2-4 years"
123672,"4-6 years"
123684,"6-10 years"
123708,"1-2 years"
123714,"2-4 years"
123719,"1-2 years"
123746,"More than 10 years"
123747,"Less than a year"
123750,"More than 10 years"
123763,"6-10 years"
123764,"6-10 years"
123778,"2-4 years"
123784,"2-4 years"
123785,"6-10 years"
123790,"4-6 years"
123794,"4-6 years"
123796,"4-6 years"
123811,"More than 10 years"
123817,"More than 10 years"
123819,"2-4 years"
123835,"More than 10 years"
123836,"2-4 years"
123838,"Less than a year"
123845,"6-10 years"
123854,"4-6 years"
123858,"Less than a year"
123872,"6-10 years"
123895,"6-10 years"
123898,"1-2 years"
123907,"6-10 years"
123919,"Less than a year"
123923,"Less than a year"
123925,"2-4 years"
123927,"Less than a year"
123930,"6-10 years"
123931,"4-6 years"
123937,"6-10 years"
123946,"1-2 years"
123952,"6-10 years"
123964,"2-4 years"
123969,"6-10 years"
123970,"1-2 years"
123976,"6-10 years"
124001,"1-2 years"
124004,"Less than a year"
124016,"1-2 years"
124028,"6-10 years"
124030,"1-2 years"
124033,"4-6 years"
124034,"2-4 years"
124053,"1-2 years"
124059,"4-6 years"
124062,"2-4 years"
124084,"2-4 years"
124093,"6-10 years"
124094,"More than 10 years"
124098,"2-4 years"
124107,"Less than a year"
124115,"1-2 years"
124120,"2-4 years"
124135,"4-6 years"
124154,"More than 10 years"
124156,"4-6 years"
124166,"4-6 years"
124183,"1-2 years"
124195,"Less than a year"
124197,"Less than a year"
124199,"6-10 years"
124200,"4-6 years"
124202,"4-6 years"
124203,"6-10 years"
124205,"2-4 years"
124208,"Less than a year"
124216,"2-4 years"
124233,"Less than a year"
124236,"More than 10 years"
124251,"2-4 years"
124257,"More than 10 years"
124275,"More than 10 years"
124281,"6-10 years"
124285,"4-6 years"
124296,"1-2 years"
124308,"1-2 years"
124310,"6-10 years"
124337,"6-10 years"
124359,"2-4 years"
124366,"1-2 years"
124381,"More than 10 years"
124392,"6-10 years"
124394,"2-4 years"
124396,"1-2 years"
124401,"6-10 years"
124409,"6-10 years"
124411,"More than 10 years"
124415,"6-10 years"
124417,"1-2 years"
124419,"6-10 years"
124462,"1-2 years"
124485,"6-10 years"
124494,"6-10 years"
124512,"4-6 years"
124517,"4-6 years"
124518,"4-6 years"
124539,"More than 10 years"
124548,"4-6 years"
124566,"2-4 years"
124574,"2-4 years"
124575,"1-2 years"
124593,"1-2 years"
124603,"2-4 years"
124609,"6-10 years"
124611,"1-2 years"
124615,"2-4 years"
124628,"4-6 years"
124634,"1-2 years"
124644,"6-10 years"
124663,"2-4 years"
124664,"More than 10 years"
124685,"1-2 years"
124706,"6-10 years"
124712,"6-10 years"
124718,"6-10 years"
124719,"More than 10 years"
124730,"More than 10 years"
124739,"2-4 years"
124751,"6-10 years"
124755,"2-4 years"
124760,"Less than a year"
124766,"Less than a year"
124767,"1-2 years"
124785,"4-6 years"
124796,"Less than a year"
124806,"2-4 years"
124829,"2-4 years"
124833,"2-4 years"
124845,"2-4 years"
124861,"More than 10 years"
124881,"2-4 years"
124889,"1-2 years"
124898,"6-10 years"
124901,"Less than a year"
124907,"More than 10 years"
124909,"More than 10 years"
124913,"More than 10 years"
124914,"6-10 years"
124939,"1-2 years"
124946,"6-10 years"
124961,"More than 10 years"
124977,"More than 10 years"
124986,"2-4 years"
124990,"6-10 years"
124999,"2-4 years"
125002,"2-4 years"
125006,"More than 10 years"
125020,"6-10 years"
125027,"More than 10 years"
125037,"6-10 years"
125039,"4-6 years"
125041,"1-2 years"
125043,"4-6 years"
125046,"1-2 years"
125049,"6-10 years"
125053,"2-4 years"
125054,"6-10 years"
125057,"2-4 years"
125065,"6-10 years"
125070,"6-10 years"
125071,"More than 10 years"
125079,"4-6 years"
125081,"4-6 years"
125093,"4-6 years"
125101,"Less than a year"
125103,"1-2 years"
125115,"2-4 years"
125116,"6-10 years"
125120,"1-2 years"
125123,"2-4 years"
125128,"Less than a year"
125132,"2-4 years"
125144,"Less than a year"
125159,"1-2 years"
125174,"4-6 years"
125180,"4-6 years"
125206,"Less than a year"
125218,"6-10 years"
125228,"6-10 years"
125237,"4-6 years"
125278,"Less than a year"
125302,"1-2 years"
125312,"Less than a year"
125317,"2-4 years"
125330,"6-10 years"
125339,"More than 10 years"
125351,"1-2 years"
125357,"2-4 years"
125362,"4-6 years"
125368,"More than 10 years"
125380,"Less than a year"
125385,"Less than a year"
125403,"Less than a year"
125409,"2-4 years"
125412,"2-4 years"
125423,"More than 10 years"
125426,"4-6 years"
125446,"6-10 years"
125449,"1-2 years"
125462,"2-4 years"
125466,"More than 10 years"
125469,"4-6 years"
125473,"4-6 years"
125474,"4-6 years"
125478,"6-10 years"
125491,"Less than a year"
125506,"1-2 years"
125512,"Less than a year"
125518,"2-4 years"
125531,"Less than a year"
125533,"2-4 years"
125537,"6-10 years"
125543,"1-2 years"
125548,"More than 10 years"
125551,"Less than a year"
125598,"1-2 years"
125606,"4-6 years"
125607,"More than 10 years"
125613,"4-6 years"
125619,"6-10 years"
125636,"2-4 years"
125655,"6-10 years"
125657,"4-6 years"
125678,"4-6 years"
125705,"2-4 years"
125712,"Less than a year"
125742,"More than 10 years"
125744,"6-10 years"
125748,"2-4 years"
125749,"4-6 years"
125757,"6-10 years"
125759,"1-2 years"
125768,"6-10 years"
125769,"More than 10 years"
125777,"Less than a year"
125784,"2-4 years"
125792,"4-6 years"
125796,"2-4 years"
125798,"4-6 years"
125817,"2-4 years"
125827,"4-6 years"
125833,"4-6 years"
125846,"4-6 years"
125851,"2-4 years"
125859,"2-4 years"
125860,"1-2 years"
125863,"6-10 years"
125869,"6-10 years"
125885,"2-4 years"
125888,"2-4 years"
125902,"6-10 years"
125916,"2-4 years"
125918,"2-4 years"
125921,"1-2 years"
125926,"6-10 years"
125943,"4-6 years"
125946,"1-2 years"
125955,"4-6 years"
125968,"4-6 years"
125982,"2-4 years"
125983,"4-6 years"
126015,"6-10 years"
126020,"More than 10 years"
126022,"More than 10 years"
126023,"4-6 years"
126024,"More than 10 years"
126035,"6-10 years"
126045,"1-2 years"
126066,"6-10 years"
126068,"More than 10 years"
126070,"6-10 years"
126082,"6-10 years"
126090,"6-10 years"
126091,"2-4 years"
126109,"6-10 years"
126111,"2-4 years"
126116,"2-4 years"
126121,"More than 10 years"
126130,"6-10 years"
126142,"2-4 years"
126148,"6-10 years"
126162,"6-10 years"
126164,"1-2 years"
126165,"2-4 years"
126176,"Less than a year"
126186,"4-6 years"
